locations[0],locations[1],locations[2],radii,colors[0],colors[1],colors[2],hatching,removing,cell_type,division_set,div_thresh
9.781144850240674,10.93825226200322,11.339611499447322,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
17.36260018128157,9.834944403163135,1.3112411794100263,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
19.020989576131957,17.900329139763894,11.390732340125439,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
20.862753042469123,25.758053151910254,12.697104141201635,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.493091708331164,7.811897604020003,11.090064257531756,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
11.89954129911387,11.284040567753232,8.051514131505808,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
9.99566900723281,23.165630551161545,10.454029217646776,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
7.515378788317397,10.923793193900565,7.221477242029508,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
16.69345905848343,27.615084687714734,8.74746976899735,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
13.041071150117222,19.268884852086945,9.424148514093801,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.110096291805455,7.5451008924466585,13.133256083728856,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
18.58889822693905,17.010810652231036,12.095272801021208,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
19.523630655719447,4.044709096618704,2.372147853907419,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
18.307271062315685,24.296963683781083,2.687673925914121,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.37332001964735,18.397386189882248,10.943406510941397,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
25.151775250229992,6.729934852812974,11.86639679673814,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
10.813935172190753,4.7097494655323064,5.225116256631943,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
9.23489944814288,21.816549642027535,3.9998492521046356,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
6.925052814499146,21.227121433012872,4.080635335695208,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.6360633620578,12.40030560962299,9.746009993848054,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.06436158032999,14.599854069927696,0.6161188133761818,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
6.541395291508465,5.090983509118898,3.4221051000690945,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.008870728336003,23.023744041187406,6.818765323546715,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
10.229560525288118,3.9872727411351487,5.219259603678805,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
11.49857693400781,10.941149372557893,9.28474139106342,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
16.506752744510035,4.520270839690398,2.9612920016075197,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
3.007679832526626,9.704943418058441,4.3945759942355265,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
11.356673449174158,5.052332928245076,10.417398540678015,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
13.731273664441416,20.777276732438406,11.297925292601972,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.587011377109416,10.239338179458183,6.802084439135081,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.488215418674436,9.99503875018055,1.1407263399768206,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
1.56213516616077,17.34975246737609,11.674323882890187,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
12.742935973251281,21.48954138322535,9.270952354839205,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
6.021521312464104,11.325056129714877,4.94137815815212,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
9.495409310140555,6.0239019453259255,1.7560063359510247,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
23.258528477323157,7.532919098198173,4.759139129675309,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
6.808805259670633,11.39484298778167,8.431958254157106,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.207714139064834,5.955398874613157,3.461711836187602,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
26.318927802407718,18.467968231188344,7.143154230838706,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.75226653836851,24.888050738228102,7.251625373179596,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.53513798424788,6.684253198965069,2.648000881698338,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.5747910046161,15.161098975828512,1.1478844020434922,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
22.05911199505399,22.493881283543377,12.955139587304243,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.509120487163894,10.071408287757366,2.192027944772232,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.364529730814812,3.6821010509988836,9.555082704552639,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
25.91261274461376,19.894618294392604,1.4812116921866094,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
22.185921554302777,13.876216101571432,8.325266749619578,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
13.694027635197138,25.64389096315745,3.406955783415575,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
14.279013481606325,9.88749741068778,4.982883459287804,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.254746391305012,7.3037631665809455,12.031638853868737,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
20.56217049104133,8.369932890203138,5.705759306211382,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
26.98453898821696,10.685710021182622,10.36511667961981,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
8.88161934091736,23.901745398698353,5.423785198236987,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
2.983518770229464,15.931567093516849,11.20382188853077,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
14.49908010923263,29.297510810952893,6.074289615060091,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
7.401707247986254,24.15767537642268,3.964996178075847,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
11.77886758875301,18.181212012738587,3.844528038624664,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
1.8696692064708216,13.728583781024508,8.546071019667385,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.66775212812636,4.5478640726833115,9.665172830614333,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.572108779836707,9.732320294892013,1.0416341484010494,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
15.171563425502955,0.30683365179786415,12.61412067666539,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
4.734740560044459,14.181353803681002,5.866306065618645,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
13.798521368413747,13.022097224259543,7.307600330369333,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
20.209548113314135,18.16565919499894,12.343781402101497,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
3.0555574442340925,15.898492009579993,6.975274955701585,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
22.372686036771945,23.290746549040882,13.700414345362882,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
18.57470952945024,14.959751394638781,2.674232974035647,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
13.445040174619391,22.36363258345685,9.73420036384806,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
16.696522911311703,4.525820266891883,4.4578044414108735,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
14.557312823981686,24.523645182328625,1.553264398932652,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
6.767672928894217,23.42579082086055,5.907215840069161,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
2.9978018659758665,15.354904598066675,5.386803430840663,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
5.147589945786218,6.266537432153561,3.05529938906879,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
10.86806452152914,24.93197119168676,10.525142011589661,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
17.44313605643113,9.952033296705245,3.6846957030041416,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.0721393333498,8.37986351157182,3.832992978024333,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
13.847659254298577,25.862527384013806,2.487861050759408,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.664998223463606,12.109875549492166,5.930499473006448,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
17.457408564152487,26.751223218889518,9.307215606378492,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
14.468440603236031,27.941081373306208,6.530676001436213,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
15.082026900498676,20.387536646666874,13.267103706579405,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
6.966991991706964,20.102611180412744,2.610982574423232,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
26.616128733956256,12.04745397402372,11.336100880634488,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
27.621099950465045,13.456292505771126,0.5613585846182146,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
3.324848775419206,19.736836924874314,11.475904660832368,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
5.3254498800655155,7.44066385610676,3.3403934835573326,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
17.659859945146575,9.389457214002356,2.5414364160255434,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
25.430199730518567,19.702674686389656,12.417423773863,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.282005961099642,10.592894482039142,5.961814079368554,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
3.768693393273263,8.850488041302471,11.08432161070767,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
