locations[0],locations[1],locations[2],radii,colors[0],colors[1],colors[2],hatching,removing,cell_type,division_set,div_thresh
9.587440814488799,10.53369815727999,11.516425660538122,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
16.79209682185879,10.753736222895954,3.789403609460631,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
22.252404136625987,14.554948973114678,9.34508865898446,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
20.862823546206226,25.866722014956064,12.637680108090336,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
25.455053502469145,7.5184174230648395,11.70497187341856,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
11.821452449453586,10.08735839543206,8.97874599348341,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
10.009387785237463,22.96991209696477,9.485638602300005,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
7.607705812788555,10.086951919063512,8.55199689985592,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
16.655512353162564,25.8717503992455,8.49583883140152,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
14.45422815514901,19.042792785563655,10.15187687201058,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
23.357038991211763,8.418925085728995,11.763103827544985,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
21.063339472755583,14.628296677196516,10.182904378850498,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
19.610912883319195,3.93407896953808,2.4781270831081574,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
18.361490514072923,24.247438456725856,2.5652651630387338,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
22.283610567096577,15.959049073610531,9.80583408621887,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.19533228022941,6.86223310318626,12.71161535080103,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
10.620703381435565,5.6765023833913,4.336717790851223,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
8.407286712834804,21.257425838985778,3.6000841054100525,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
5.459546204371541,22.372751770259278,3.124836733554358,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.701532365816707,11.574409792894398,10.01435446512856,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
22.9352533234863,14.882613022192624,0.12137738178547236,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
5.727397013001601,5.214338999020635,3.630922868941548,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
24.787088651683685,23.118409981723484,6.455232959166578,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
11.055318825560633,4.813921966697712,5.416693525189168,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
11.015807579283859,9.799358297348789,9.531889044393482,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
17.158489361754985,5.564279191909034,2.2015488908879215,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
2.9331086720136343,9.685580703556013,4.304447776032294,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
11.334312680858401,5.432583301084364,11.634416176380244,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
12.700724839829611,20.081211505248216,10.52183078447416,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
23.74653660023708,9.65398267618213,7.091619635873264,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
25.23310245742796,13.734006595995055,0.7250496602410021,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
2.6291037529490597,17.05040362318742,12.005015312276383,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
13.987341771244212,20.726934533292024,8.840575399482663,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
6.151320886946133,11.499529286965224,6.964767163265463,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
9.701979648780716,6.738520525053345,1.0709009270472993,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
21.551214975744426,7.239209515458759,3.8530663789900426,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
6.874287245943899,10.831175752437527,9.016184854640949,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.828682057725402,8.58890319510282,6.160057391341945,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
25.290581475245958,19.500545053236564,6.617216681710455,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.492268066089597,23.68069084134823,6.718596687219743,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.92975825001122,7.636491667555481,4.357562567724035,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.646917539696858,15.361592040062726,1.400021896652908,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
22.92753681305575,21.829662072497044,10.824258410831856,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
25.099058665666327,13.622565405410821,2.1658263377231646,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.20523866990542,3.3220673044049116,10.531107182993367,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
25.641151291672877,19.16729802511493,1.5574115353336337,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
22.29751276821601,13.365945538819036,8.850408142239026,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
13.04153904151611,26.48204630199085,4.1908674952636495,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
13.481590718780366,9.14812862640163,5.205196433160156,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
23.844565870518174,9.015390199463889,13.930410316257355,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.640544717047835,7.931188022531732,5.136517473243216,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
