locations[0],locations[1],locations[2],radii,colors[0],colors[1],colors[2],hatching,removing,cell_type,division_set,div_thresh
9.56436921963748,10.61253275717885,11.576071985905687,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
15.84304599840425,9.839521770856825,2.212015463674763,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.7533811843987,17.165933281072768,9.840041014963868,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
20.86327800941314,25.836566083516914,12.664924940677821,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
25.01152014201329,7.138234619953827,10.911951160989231,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
11.943033665919438,10.41724145118062,8.753380029667104,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
9.968342428062487,22.7479033763853,9.69829404028403,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
7.4634412349128105,10.570974214008414,8.032105039009842,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
16.674357015718392,26.759125652942345,8.626247557187272,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
14.243037320147637,19.06855513497949,9.622281021258749,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.755502836559298,8.477626596806243,11.010117777321762,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
19.646675560814746,16.784772862165728,10.870289693153676,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
19.72177242240691,3.981374539682201,2.5325087644585422,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
18.338262602972954,24.295164714900814,2.633302352728093,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
21.464441904990103,18.726696511285056,9.689042225287539,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.877369797467704,6.838469982347876,11.580890715862832,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
11.374322170390478,5.386936561082617,4.032618348576769,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
7.452465758689018,21.58128510200482,3.9615710622157225,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
5.574934201358096,21.972891577426385,3.4445031338067658,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
24.015941672451042,12.105759699755815,9.645635736269552,0.5,50.0,50.0,255.0,0.0,0.0,0.0,0.0,1.0
