locations[0],locations[1],locations[2],radii,colors[0],colors[1],colors[2],hatching,removing,cell_type,division_set,div_thresh
17.8538341437829,2.1828099103106666,9.301408891376575,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
14.161616607590169,3.4822380048348256,8.523060215611144,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
18.66006114160717,7.829376808622274,2.241325246797979,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
22.165664424204067,12.60828490386933,11.236261916600588,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
3.7740453816029254,10.55635302950719,10.939189460544682,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
16.732825609944772,11.255522821226156,12.007340870031737,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
3.060432992215374,14.247717890633716,0.5949587835588828,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
18.417681260845363,0.9348495061741575,2.6478095529277215,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
14.930053692151619,1.1893781603287656,5.043525802213122,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
0.2882179631870089,13.73503402671883,0.7324182727669887,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
15.437718485150775,4.887126094284241,11.052339768573061,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
1.932668237591568,14.756439778271579,8.13611211761278,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
18.98111489722539,28.766313067619976,1.9615786756967184,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
19.913220318169007,6.749416700821015,13.788190306841232,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
25.958051823423194,18.664751953031367,14.717502432657492,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
17.829478614028808,23.900162657321353,3.4287324743007566,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
29.722821073270243,14.888397958378665,10.355619083756544,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
10.400598961819213,16.29637871600041,10.198238702140793,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
18.14715168469176,19.256840242369755,8.13613592428351,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
23.292863854094122,23.871868466110378,4.034699157611808,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.522067254233075,9.568879524240147,5.02420804013341,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
17.156377885598886,18.0936950600495,13.101058695753762,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
23.71463539849772,3.45591592133829,0.5937872080896204,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
4.2366451109023435,12.514173255362596,11.46658255990517,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.15049710040366,8.363480794302438,9.565399869286605,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
10.146506606191826,9.190717701165365,7.426638650913213,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
22.536210185929985,23.401046295726175,3.7664623415985066,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.77056586923105,18.728498338536124,1.3930973685744017,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.025029824876693,6.2722266137892575,6.237845791516284,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
5.73658305825302,12.2763287504551,2.0642701723775647,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
11.712154601769695,14.302381046840138,9.942616047042057,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
