locations[0],locations[1],locations[2],radii,colors[0],colors[1],colors[2],hatching,removing,cell_type,division_set,div_thresh
17.32626828902276,1.8147888933212484,9.465240507022868,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
14.070676517019212,3.565936634084801,8.41471073235381,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
18.28742219055678,7.3821510612693855,2.055521614570902,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
21.513162447589107,12.955898467873203,10.836676112975276,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
4.546977498439084,11.589899267696175,11.240979500402835,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
16.734078378826297,11.145110734324142,12.318623006444554,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
3.085851147710488,14.250232359149173,0.5978857883344646,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
18.406578421487595,1.0075729106517863,2.598220568820887,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
15.52797305335875,1.7965065589191962,5.439616846885112,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
0.27421395789539516,13.584659762465414,1.1575812515032646,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
15.41338297507056,4.898248312671872,11.038454069154117,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
2.415045057193743,14.860158844729137,8.251959482909859,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
19.012407704828625,28.738607505824355,1.9576100745637435,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
19.889945342468152,6.801799622073721,13.749479110631334,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
25.96534146849396,18.67219262014901,14.725373705492848,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
18.557624782924428,23.43054509832267,4.121322250155893,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
29.329182719084354,15.378910469865287,10.317091479220856,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
10.391996985941434,16.283327412003132,10.173095846253174,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
17.433972801490548,19.94137868028718,8.11163866033664,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
23.303851699649176,23.860330464261413,4.025848134995584,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.5665284131959,9.552516029721048,5.042327706325662,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
17.10266251040142,17.993048798313716,12.896094729016752,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.233177919258182,4.330069560370104,0.08999921408368164,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
4.459873468009739,13.059881367473844,11.39885097066588,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.148562643478005,8.364218641449975,9.562351677204232,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
10.406611931512565,8.513995635124147,7.670061751521114,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
22.55008641554124,23.378000914293246,3.766360738953494,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.73879775689847,18.662259457529647,1.4220207365196496,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.03126850489779,6.288041038596051,6.257412506563126,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
5.725531466031858,12.168640199253147,2.099771652067118,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
11.52766238685386,13.864545313554725,9.355983355318207,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
15.944715370321918,10.155921671701293,11.686562094568028,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
16.622551145428808,10.495792279209628,4.578265658025046,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
10.018677348929744,17.62761856693219,13.15523159351813,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
28.841293958030118,18.765630875202156,2.663292416444851,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
18.455381815558873,5.470421283753836,4.593895367159077,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
4.279635188752096,15.446059138084225,1.7785008873021488,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
20.263484421923486,7.4660314287751195,14.215952350033142,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
12.48401455587112,5.0469579627534955,9.562869953375358,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
6.8596899146365065,2.1100734580323017,6.873834777855065,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
5.240881584407555,9.18549151814893,5.663874175859013,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
27.282698424809745,7.978408398765169,12.451101689833981,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.283904702910238,3.0477081809563344,6.006542845641062,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
7.659864113782054,17.25574610185747,0.0,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
13.144310010087326,28.728103068138903,2.910812500498415,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
15.303710077589018,26.88272515086921,10.543745146023106,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
17.900964565007744,15.821900615479853,7.6890392388274,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
7.599513617332491,5.449946537672583,9.735208686545448,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
16.755321979507325,1.014941964111874,4.0820972632213595,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
11.38341573388412,7.686133503588387,7.525528796789978,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
6.762517673505933,27.48420716282453,11.166064744097712,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
11.103042053855443,24.363273807400724,7.668374434186759,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
20.961327062709238,26.050578655288636,6.181118063517235,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
17.541379288850774,6.933109454337007,1.1660564963939992,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
24.231287789679584,25.26347074011253,6.885594586486113,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
20.91184081405439,11.972929784079179,7.5769453007676555,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
1.9290979349473827,15.550140767712602,3.7885830490494636,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
10.043148362275488,29.196984840415336,9.948417865350159,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
20.16862228616188,24.311921102287567,12.25061570262785,0.5,255.0,255.0,0.0,0.0,0.0,2.0,0.0,1.0
12.76340330611113,16.92823307403097,14.170685439899959,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
16.949131346254525,14.298605697379777,5.540924131316687,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
22.317050411122434,15.553630883890301,9.64021923728563,0.5,255.0,50.0,50.0,0.0,0.0,1.0,0.0,1.0
